Data,Adreça,Adreça geo,Hora,Entitat,Latitude,Longitude,data,direccio,direccio geo,demandant,resolucio,hashtag,rao,latitude,longitude,match
4/07/2019,C/ Camil Fabra 1,"Carrer de Camil Fabra, 1, 08030 Barcelona, Spain",10:15h,Sindicat d'Habitatge de Sant Andreu,41.4299054,2.1871802,,,,,,,,,,
4/07/2019,"C/ Costabona, 25","Carrer de Costabona, 25, 08033 Barcelona, Spain",9:00h,AVV Ciutat Meridiana,41.4614584,2.1774885,,,,,,,,,,
05/07/2019,,,,,,,5/7/2019,"C/ Consell de Cent 217, Barcelona","Carrer del Consell de Cent, 217, 08011 Barcelona, Spain",Inmb.,,#SoluciónParaMónica,Desnonaments per lloguer,41.3852278,2.1577062,
05/07/2019,,,,,,,5/7/2019,"C/ Pas De Valls, 19, Barcelona (08004)","Carrer Pas de Valls, 19, 08004 Barcelona, Spain","EFLEGIN INVESTMENTS, S.A.U.",,,Desnonaments per lloguer,41.3702804,2.1457862,
5/07/2019,"C/ Vilajoiosa, 30","Carrer de la Vila Joiosa, 30, 08003 Barcelona, Spain",10:30h,Comissió d'Habitatge de la Barceloneta,41.3789817,2.1908303,,,,,,,,,,
5/07/2019,"C/ Baluard, 59","Carrer del Baluard, 59, 08003 Barcelona, Spain",11:15h,Comissió d'Habitatge de la Barceloneta,41.377856,2.1898711,5/7/2019,"C/ Baluard, 59, Barcelona (08003 Barceloneta)","Carrer del Baluard, 59, 08003 Barcelona, Spain",Inmb. 4rt llançament,Aturat en porta,#SoluciónParaKaren,Desnonaments per lloguer,41.377856,2.1898711,x
5/07/2019,"C/ Lleida, 38","Carrer de Lleida, 38, 08004 Barcelona, Spain",9:30h,"Sindicat de Barri de Poble Sec, Grup d'Habitatge de Sants i Obra Social Barcelona",41.3723147,2.1553618,,,,,,,,,,
5/07/2019,"C/ Peu de la Creu, 8-10","Carrer del Peu de la Creu, 8, 08001 Barcelona, Spain",9:15h,Sindicat d'Habitatge del Raval,41.3814969,2.1673161,,,,,,,,,,
5/07/2019,"C/ Ferlandina, 59","Carrer de Ferlandina, 59, 08001 Barcelona, Spain",10:30h,Sindicat d'Habitatge del Raval,41.3816957,2.164795,,,,,,,,,,
5/07/2019,"C/ Sepúlveda, 41","Carrer de Sepúlveda, 41, 08015 Barcelona, Spain",9:00h,Fem Sant Antoni,41.377224,2.1541901,,,,,,,,,,
9/07/2019,"C/ Sant Baltasar, 16","Carrer de Sant Baltasar, 16, 08014 Barcelona, Spain",9:30h,Sindicat de Llogateres,41.3716391,2.1344272,,,,,,,,,,
9/07/2019,"C/ Nàpols, 45","Carrer de Nàpols, 45, 08018 Barcelona, Spain",9:30h,PAHV Gramenet,41.3925119,2.1827626,,,,,,,,,,
9/07/2019,"C/ Pirineus, 83","Carrer dels Pirineus, 83, 08923 Santa Coloma de Gramenet, Barcelona, Spain",12:30h,PAHV Gramenet,41.4468063,2.2187284,,,,,,,,,,
9/07/2019,"C/ Rubens, 17","Carrer de Rubens, 17, 08023 Barcelona, Spain",9:45 h,Sindicat d'Habitatge de Vallcarca,41.4147953,2.1458683,,,,,,,,,,
10/07/2019,"C/ Mare de Déu de Montserrat, 209","Av. de la Mare de Déu de Montserrat, 209, 08041 Barcelona, Spain",8:30h,"Sindicat d'Habitatge de Sant Andreu, AVV Ciutat Meridiana",41.4211903,2.1736587,,,,,,,,,,
10/07/2019,"C/ Vallciver, 35","Barcelona, Spain",10:30h,"Sindicat d'Habitatge de Sant Andreu, AVV Ciutat Meridiana",41.3850639,2.1734035,,,,,,,,,,
11/07/2019,,,,,,,11/7/2019,"C/ Muga, 11, Barcelona (08038)","Carrer de la Muga, 11, 08038 Barcelona, Spain",BANCO SABADELL 2on llançament,,,Desnonaments per lloguer,41.3632787,2.1409596,
11/07/2019,"C/ Comte Borrell, 107","Carrer del Comte Borrell, 107, 08015 Barcelona, Spain",11:00 h,Sindicat de Barri de Poble Sec,41.3797014,2.1590879,,,,,,,,,,
11/07/2019,"Pl. Blocs La Florida, 9","Plaça Blocs Florida, 9, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",11:30 h,AVV La Florida i Sindicat de Llogateres,41.3678998,2.1089554,,,,,,,,,,
16/07/2019,"C/ Travessera de Dalt, 121","Travessera de Dalt, 121, 08024 Barcelona, Spain",a confirmar,Oficina d'Habitatge Popular de Gràcia,41.4123159,2.1589317,,,,,,,,,,
16/07/2019,"C/ José Millán González, 12","Carrer de José Millán González, 12, 08024 Barcelona, Spain",09:45 h,"Sindicat d'Habitatge de Vallcarca, 500x20 i Xarxa Habitatge Horta Guinardó",41.415515,2.1604933,,,,,,,,,,
17/07/2019,"Passeig de Zona Franca, 124","Passeig de la Zona Franca, 124, 08038 Barcelona, Spain",09:00 h,Grup d'Habitatge de Sants,41.3577846,2.1410389,,,,,,,,,,
17/07/2019,"C/ Espalter, 6","Carrer d'Espalter, 6, 08001 Barcelona, Spain",10:15 h,Sindicat d'Habitatge del Raval,41.3784265,2.1707372,,,,,,,,,,
18/07/2019,"c/ Florida, 30",,10:30 h,Sindicat de Llogateres,,,,,,,,,,,,
19/07/2019,"c/ Ventura Platja, 17","Carrer de Ventura Plaja, 17, 08028 Barcelona, Spain",08:00 h,Grup d'Habitatge de Sants,41.3747865,2.126675,,,,,,,,,,
22/07/2019,"C/ Pare Pérez del Pulgar, 75","Carrer del Pare Pérez del Pulgar, 75, 08033 Barcelona, Spain",10:15h,"Xarxa de Suport Mutu de Trinitat Vella, Sindicat d'Habitatge de Sant Andreu",41.4538954,2.1932502,,,,,,,,,,
22/07/2019,"C/ Foradada, 53","Carrer de la Foradada, 53, 08033 Barcelona, Spain",11:00h,"Xarxa de Suport Mutu de Trinitat Vella, Sindicat d'Habitatge de Sant Andreu",41.4525166,2.192041,,,,,,,,,,
23/07/2019,"C/ Obradors, 5","Carrer d'Obradors, 5, 08002 Barcelona, Spain",10:30h,Resistim al Gòtic,41.3798279,2.1770228,,,,,,,,,,
23/07/2019,"C/ de l'Hostal d'en Sol, 6-8","Carrer de l'Hostal d'en Sol, 6, 08002 Barcelona, Spain",10:45h,Resistim al Gòtic,41.3817728,2.1801335,,,,,,,,,,
23/07/2019,"c/ Paredes, 19","Carrer de Paredes, 19, 08003 Barcelona, Spain",12:30h,Comissió d'Habitatge de la Barceloneta,41.3807565,2.1881695,,,,,,,,,,
23/07/2019,"C/ Hospital, 135","Carrer de Sant Antoni Maria Claret, 135, 08025 Barcelona, Spain",09:30h,Sindicat d'Habitatge del Raval,41.4101368,2.1724494,,,,,,,,,,
23/07/2019,"C/ Aurora, 16","Carrer de l'Aurora, 16, 08001 Barcelona, Spain",10:45h,Sindicat d'Habitatge del Raval,41.3783678,2.1675732,,,,,,,,,,
24/07/2019,"C/ València, 508","Carrer de València, 508, 08013 Barcelona, Spain",10:30h,Grup d'Habitatge de l'Eixample Dret i Sindicat de Llogateres,41.4049689,2.1798493,,,,,,,,,,
24/7/2019,Passeig Verneda 111-113,"Passeig de la Verneda, 111, 08020 Barcelona, Spain",a partir de les 9h,Col·lectiu transfeminista i LGTBIQ+ del barri de La Verneda i La Pau,41.4285814,2.2046997,,,,,,,,,,
24/7/2019,"C/ Jaume Huguet, 3","Carrer de Jaume Huguet, 3, 08019 Barcelona, Spain",11:15h,Observatori de l'Habitatge i el Turisme del Clot-Camp de l'Arpa,41.4172637,2.2121016,,,,,,,,,,
26/07/2019,,,,,,,26/7/2019,"C/ de Terra Baixa, 37-39, Hospitalet (08901)","Carrer de Terra Baixa, 37, 08901 L'Hospitalet de Llobregat, Barcelona, Spain",BANCO SANTANDER,,,Desnonaments per lloguer,41.3672101,2.1150073,
2/09/2019,"C/ Sant Fructuós, 27","Carrer de Sant Fructuós, 27, 08004 Barcelona, Spain",11:00h,Grup d'Habitatge de Sants,41.3716273,2.1471236,,,,,,,,,,
3/09/2019,"C/ Agudes, 48","Carrer de les Agudes, 48, 08033 Barcelona, Spain",9:00h,AVV Ciutat Meridiana,41.4620841,2.1775112,,,,,,,,,,
04/09/2019,,,,,,,4/9/2019,"c/ Sant Pere Mitjà, 69,  Barcelona","Carrer de Sant Pere Mitjà, 69, 08003 Barcelona, Spain",Deutsche Bank,Aturat en porta,#SoluciónParaPhoebe,Desnonaments per hipoteca,41.3887705,2.1782426,
04/09/2019,,,,,,,4/9/2019,"Gran Via de les Corts Catalanes, 278,  Barcelona (08004)","Gran Via de les Corts Catalanes, 278, 08004 Barcelona, Spain",Inmb. 4rt llançament,Aturat en porta,#SoluciónParaLaura,Desnonaments per hipoteca,41.3714276,2.1447742,
04/09/2019,,,,,,,4/9/2019,"C/ Arc del Teatre, 67 bis,  Barcelona (08001)","Carrer de l'Arc del Teatre, 67B, 08001 Barcelona, Spain",Inmb. 3r llançament,SUSPÈS,,Desnonaments per hipoteca,41.3751191,2.1729268,
05/09/2019,,,,,,,5/9/2019,"C/ Nació, 35.  Barcelona (08026)","Carrer de la Nació, 35, 08026 Barcelona, Spain",Inmb.,SUSPÈS,#SoluciónParaJaime,Desnonaments per hipoteca,41.4128827,2.1852924,
05/09/2019,,,,,,,5/9/2019,"C/ Catania, 8, 4rt 4ª, Barcelona (08019)","Catania, Province of Catania, Italy","GESCAT VIVENDES COMERCIAL, S.L.U.",Aturat en porta,#SouhilaSeQueda,Desnonaments per hipoteca,37.5078772,15.0830304,
5/9/2019,Meridiana 94,"Avinguda Meridiana, 94, 08018 Barcelona, Spain",10:30h,Observatori d'Habitatge i Turisme del Clot-Camp de l'Arpa,41.4073792,2.1872445,,,,,,,,,,
06/09/2019,,,,,,,6/9/2019,"C/ Galileu, 115,  Barcelona (08028)","Carrer de Galileu, 115, 08028 Barcelona, Spain",Inmb.,SUSPÈS,,Desnonaments per hipoteca,41.379062,2.1344762,
9/9/2019,"C/ Aiguablava, 51","Carrer d'Aiguablava, 51, 08042 Barcelona, Spain",8:30h,500x20,41.4490615,2.1818694,,,,,,,,,,
9/9/2019,"Pg Santa Coloma, 55","Passeig de Santa Coloma, 55, 08030 Barcelona, Spain",9:00h,500x20,41.4465636,2.1930893,,,,,,,,,,
9/9/2019,"C/ Foradada, 100","Carrer de la Foradada, 100, 08033 Barcelona, Spain",11:30h,500x20,41.4528783,2.1934109,,,,,,,,,,
10/09/2019,,,,,,,10/9/2019,"Pl. Blocs Florida, 5,  L’Hospitalet de Llobregat","Plaça Blocs Florida, 5, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",BBVA,Aturat en porta,#ElenaSeQueda,Desnonaments per hipoteca,41.3673344,2.1093967,
10/9/2019,"C/ Camprodon, 24","Carrer de Camprodon, 24, 08012 Barcelona, Spain",8:45h,PAHV Gramenet,41.4009543,2.1641845,,,,,,,,,,
10/9/2019,"C/ Compte Borrell, 107","Carrer del Comte Borrell, 107, 08015 Barcelona, Spain",9:00h,Sindicat de Barri del Poble Sec,41.3797014,2.1590879,,,,,,,,,,
10/9/2019,"C/ Vallhonrat, 18","Carrer de Vallhonrat, 18, 08004 Barcelona, Spain",10:45h,Sindicat de Barri del Poble Sec,41.3742043,2.1569579,,,,,,,,,,
12/9/2019,"Av. Meridiana, 94","Avinguda Meridiana, 94, 08018 Barcelona, Spain",9:00h,Observatori d'Habitatge i Turisme del Clot-Camp de l'Arpa,41.4073792,2.1872445,,,,,,,,,,
12/09/2019,C/Biscaia 334 <M>,"Carrer de Biscaia, 334, 08027 Barcelona, Spain",9:00h,Sindicat d'Habitatge Sant Andreu,41.4148384,2.1899636,,,,,,,,,,
13/09/2019,,,,,,,13/9/2019,"Carretera de la Bordeta, 92,  Barcelona (08014)","Carretera de la Bordeta, 92, 08014 Barcelona, Spain","DESARROLLOS EMPRESARIALES MATARO, S.L. 2on llançament",SUSPÈS,#SoluciónParaDiana,Desnonaments per hipoteca,41.3726838,2.1422691,
13/09/2019,"c/ Almeria, 20","Carrer de Sant Lluís, 64, 08024 Barcelona, Spain",9:00h,PAH Barcelona,41.4061025,2.1614084,13/9/2019,"C/ Almería, 20,  Barcelona (08014)","Carrer d'Almeria, 20, 08014 Barcelona, Spain","ADMINISTRACION DE FINCAS TRAVÉ, S.L. 2on llançament",EXECUTAT,#SoluciónParaMoira,Desnonaments per hipoteca,41.3733217,2.1381383,x
13/09/2019,"c/ Sepúlveda, 145","Carrer de Sepúlveda, 145, 08011 Barcelona, Spain",10:15h,PAH Barcelona,41.3819398,2.1606444,13/9/2019,"C/ de Sepúlveda, 145, Barcelona (08011)","Carrer de Sepúlveda, 145, 08011 Barcelona, Spain",Inmb.,EXECUTAT,#SoluciónParaGeorgina,Desnonaments per hipoteca,41.3819398,2.1606444,x
16/9/2019,"José Millán González, 12","Carrer de José Millán González, 12, 08024 Barcelona, Spain",09:00h,"500x20, Xarxa d'Habitatge d'Horta, Sindicat Habitatge de Vallcarca",41.415515,2.1604933,,,,,,,,,,
16/9/2019,"Getsemaní, 4","Carrer Getsemaní, 4, 08035 Barcelona, Spain",11:30h,"500x20, Xarxa d'Habitatge d'Horta, Sindicat Habitatge de Vallcarca",41.4250849,2.1404976,,,,,,,,,,
17/09/2019,"c/ Aurora, 16","Carrer de l'Aurora, 16, 08001 Barcelona, Spain",11:45h,Sindicat Habitatge del Raval,41.3783678,2.1675732,,,,,,,,,,
17/09/2019,"Ronda Sant Antoni, 22","Ronda de Sant Antoni, 22, 08001 Barcelona, Spain",9:20h,Raval Rebel i Sindicat Habitatge del Raval,41.3797037,2.163421,,,,,,,,,,
17/09/2019,"c/ de l'Est, 17","Carrer de l'Est, 17, 08001 Barcelona, Spain",9:50h,Raval Rebel i Sindicat Habitatge del Raval,41.3773516,2.1738454,17/9/2019,"C/ de l’Est, 17,  Barcelona","Carrer de l'Est, 17, 08001 Barcelona, Spain",Inmb.,Aturat en porta,#SoluciónParaNasser,Desnonaments per hipoteca,41.3773516,2.1738454,x
17/09/2019,"c/ Espalter, 6","Carrer d'Espalter, 6, 08001 Barcelona, Spain",10:20h,Raval Rebel i Sindicat Habitatge del Raval,41.3784265,2.1707372,,,,,,,,,,
17/09/2019,"c/ Sant Oleguer, 2-4","Carrer de Sant Oleguer, 2, 08001 Barcelona, Spain",10:40h,Raval Rebel i Sindicat Habitatge del Raval,41.3775319,2.1707321,,,,,,,,,,
17/09/2019,"c/ Santa Madrona, 28","Passeig de Santa Madrona, 28, 08038 Barcelona, Spain",11:20h,Raval Rebel i Sindicat Habitatge del Raval,41.3677927,2.1576679,,,,,,,,,,
17/09/2019,"c/ Aurora, 17","Carrer de l'Aurora, 17, 08001 Barcelona, Spain",11:45h,Raval Rebel i Sindicat Habitatge del Raval,41.3781859,2.1674236,,,,,,,,,,
17/09/2019,"c/ Montcada, 31-33","Carrer de Montcada, 31, 08003 Barcelona, Spain",9:00h,Sindicat d'Habitatge del Casc Antic i Resistim al Gòtic,41.3845949,2.1817734,,,,,,,,,,
17/09/2019,"c/ Creu dels Molers, 8","Carrer de la Creu dels Molers, 8, 08004 Barcelona, Spain",12:00h,Sindicat de Barri de Poble Sec,41.374235,2.1617964,,,,,,,,,,
18/09/2019,"Av. Gaudí, 72","Avinguda de Gaudí, 72, 08025 Barcelona, Spain",9:30h,Grup d'Habitatge de l'Eixample Dret,41.4105597,2.1745102,,,,,,,,,,
19/09/2019,"c/ Olzinelles, 18","Carrer d'Olzinelles, 18, 08014 Barcelona, Spain",8:00h,Grup d'Habitatge de Sants,41.3734423,2.136352,,,,,,,,,,
19/09/2019,"c/ Leiva, 10","Carrer de Leiva, 10, 08014 Barcelona, Spain",9:30h,Grup d'Habitatge de Sants,41.3737608,2.1418358,,,,,,,,,,
20/09/2019,,,,,,,20/9/2019,"C/ d’Arnau d’Oms, 27-29,  Barcelona (08016)","Carrer d'Arnau d'Oms, 27, 08016 Barcelona, Spain","ENTO, S.L. 6è llançament",SUSPÈS,#SoluciónParaVoski,Desnonaments per hipoteca,41.4298643,2.177172,
20/09/2019,,,,,,,20/9/2019,"Pº Fabra i Puig, 393  Barcelona (08031)","Passeig de Fabra i Puig, 393, 08031 Barcelona, Spain",Inmb.,Aturat en porta,#SoluciónParaMonica,Desnonaments per hipoteca,41.4340895,2.163212,
23/09/2019,,,,,,,23/9/2019,"C/ Mare Eterna, 8-10 Barcelona (08030)","Carrer de la Mare Eterna, 8, 08030 Barcelona, Spain","BBVA – BUDMAC INVESTMENTS II, S.L.U.",SUSPÈS,#WazirSeQueda,Desnonaments per hipoteca,41.4349448,2.2046528,
26/09/2019,"c/ Milà i Fontanals, 49","Carrer de Milà i Fontanals, 49, 08012 Barcelona, Spain",12:30h,PAHV Gramanet,41.4022352,2.1611244,,,,,,,,,,
26/09/2019,"c/ Doctor Pagès, 67","Carrer del Doctor Pagès, 67, 08923 Santa Coloma de Gramenet, Barcelona, Spain",11:15h,PAHV Gramanet,41.4476565,2.2171912,,,,,,,,,,
30/09/2019,"c/ Cirera, 2","Carrer de la Cirera, 2, 08003 Barcelona, Spain",10:45h,Sindicat d'Habitatge del Casc Antic,41.3851428,2.1819254,30/9/2019,"C/ Cirera, 2  Barcelona (08003)","Carrer de la Cirera, 2, 08003 Barcelona, Spain","AVIR INVESTMETS 2016, S.L.",Aturat en porta,#FátimaSeQueda,Desnonaments per hipoteca,41.3851428,2.1819254,x
30/09/2019,"c/ Salamanca, 16","Carrer de Salamanca, 16, 08003 Barcelona, Spain",11:15h,Sindicat d'Habitatge del Casc Antic,41.3805979,2.1907829,,,,,,,,,,
01/10/2019,,,,,,,1/10/2019,"Rambla Prim, 32, Barcelona (08019)","Rambla de Prim, 32, 08019 Barcelona, Spain","BUDMAC INVESTMENTS II, S.L.U. / BBVA",SUSPES,#AmilcarSeQueda,Desnonaments per hipoteca,41.413822,2.216496,
01/10/2019,,,,,,,1/10/2019,"Avda. Diagonal, 114, Barcelona (08019)","Avinguda Diagonal, 114, 08019 Barcelona, Spain","PROMOCIONES LLADERO, S.A.",SUSPES,#AlessioSeQueda,Desnonaments per hipoteca,41.4078698,2.2039449,
01/10/2019,,,,,,,1/10/2019,"C. Albània, 6 Barcelona","Carrer Albània, 6, 08019 Barcelona, Spain",Inmb.,ATURAT en porta,#SoluciónParaNadia,Desnonaments per hipoteca,41.4149987,2.2180097,
03/10/2019,,,,,,,3/10/2019,"Blocs de la Florida,18E, Hospitalet de Ll. (08905)","Av. Miraflores, 70, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",Inmb.  2n llançament,SUSPES,,Desnonaments per hipoteca,41.3722151,2.1076674,
03/10/2019,,,,,,,3/10/2019,"C/ Peñiscola, 31, Barcelona (08033)","Carrer de Peníscola, 31, 08033 Barcelona, Spain","GESCAT VIVENDES COMERCIAL, S.L.U. 3r llançament",SUSPES,#TaniaSeQueda,Desnonaments per hipoteca,41.4535132,2.1903288,
03/10/2019,,,,,,,3/10/2019,"C/ Bruselas, 37,  Barcelona (08041)",,BANCO DE SANTANDER 3r llançament,SUSPES,,Desnonaments per hipoteca,,,
04/10/2019,"c/ Vila Joiosa, 30-32","Carrer de la Vila Joiosa, 30, 08003 Barcelona, Spain",8:30h,Sindicat d'Habitatge de Casc Antic,41.3789817,2.1908303,,,,,,,,,,
04/10/2019,"c/ Meer, 24","Barcelona, Spain",8:30h,Sindicat d'Habitatge de Casc Antic,41.3850639,2.1734035,,,,,,,,,,
07/10/2019,"Av. Meridiana, 94","Avinguda Meridiana, 94, 08018 Barcelona, Spain",9:30h,Observatori d'Habitatge i Turisme del Clot-Camp de l'Arpa,41.4073792,2.1872445,,,,,,,,,,
07/10/2019,"c/ Castillejos, 200","Carrer de los Castillejos, 200, 08013 Barcelona, Spain",8:45h,Grup d'Habitatge Eixample Dret,41.4033739,2.1826024,,,,,,,,,,
08/10/2019,"c/ Massanet, 16","Carrer de Massanet, 16, 08003 Barcelona, Spain",8:45h,PAHV Gramenet,41.3854256,2.1784563,,,,,,,,,,
08/10/2019,"c/ Espriu, 19","Carrer de Salvador Espriu, 19, 08005 Barcelona, Spain",9:15h,PAHV Gramenet,41.3877209,2.1950999,,,,,,,,,,
08/10/2019,"c/ Violant d'Hongria, 165","Carrer de Violant d'Hongria Reina d'Aragó, 165, 08014 Barcelona, Spain",8:00h,"Grup d'Habitatge de Sants, PAH Barcelona",41.3808178,2.1356008,,,,,,,,,,
08/10/2019,"c/ Burgos, 57","Carrer de Burgos, 57, 08014 Barcelona, Spain",9:00h,"Grup d'Habitatge de Sants, PAH Barcelona",41.3730496,2.135627,8/10/2019,"C/ Burgos, 57",,TALISMAN CAPITAL S.L.,ATURAT en porta,#YoranaSeQueda,Desnonaments per hipoteca,,,x
08/10/2019,"c/ Salou, 6","Carrer de Salou, 6, 08014 Barcelona, Spain",10:00h,"Grup d'Habitatge de Sants, PAH Barcelona",41.375776,2.138001,,,,,,,,,,
09/10/2019,,,,,,,9/10/2019,"C/ Luz Casanova, 12  Barcelona (08010)","Carrer Luz Casanova, 12, 08042 Barcelona, Spain","AGENCIA DE L’HABITATGE DE CATALUNYA, INSTITUT CATALA DEL SOL",ATURAT en porta,#MariaDelMarSeQueda,Desnonaments per hipoteca,41.4442229,2.175537,
09/10/2019,"c/ Gordi, 1","Carrer Gordi, 1, 08030 Barcelona, Spain",8:30h,"Sindicat d'Habitatge de Sant Andreu, Associació de Veïns de Ciutat Meridiana",41.435531,2.1890453,,,,,,,,,,
09/10/2019,"c/ Rasos de Peguera, 84","Av. dels Rasos de Peguera, 84, 08033 Barcelona, Spain",9:30h,"Sindicat d'Habitatge de Sant Andreu, Associació de Veïns de Ciutat Meridiana",41.4606271,2.1762119,,,,,,,,,,
09/10/2019,"c/ Pedraforca, 33","Carrer del Pedraforca, 33, 08033 Barcelona, Spain",9:30h,"Sindicat d'Habitatge de Sant Andreu, Associació de Veïns de Ciutat Meridiana",41.4618611,2.1746609,,,,,,,,,,
09/10/2019,"c/ Perafita, 57","Carrer de Perafita, 57, 08033 Barcelona, Spain",10:00h,"Sindicat d'Habitatge de Sant Andreu, Associació de Veïns de Ciutat Meridiana",41.4596,2.17102,,,,,,,,,,
09/10/2019,"c/ Perafita, 40","Carrer de Perafita, 40, 08033 Barcelona, Spain",10:15h,"Sindicat d'Habitatge de Sant Andreu, Associació de Veïns de Ciutat Meridiana",41.4597212,2.1691683,,,,,,,,,,
09/10/2019,"c/ Agudes, 6","Carrer de les Agudes, 6, 08033 Barcelona, Spain",11:30h,"Sindicat d'Habitatge de Sant Andreu, Associació de Veïns de Ciutat Meridiana",41.4621445,2.1768579,,,,,,,,,,
09/10/2019,"c/ Vallcivera, 7","Carrer de Vallcivera, 7, 08033 Barcelona, Spain",12:00h,"Sindicat d'Habitatge de Sant Andreu, Associació de Veïns de Ciutat Meridiana",41.4605062,2.1783036,,,,,,,,,,
10/10/2019,,,,,,,10/10/2019,"Carrer de Sant Fructuós, 23, 1º1ª de Barcelona (08004 La Font de la Guatlla)","Carrer de Sant Fructuós, 23, 08004 Barcelona, Spain","INMOESTRACH, S.L.",SUSPES,#MariaMercedesSeQueda,Desnonaments per hipoteca,41.371775,2.1473512,
10/10/2019,,,,,,,10/10/2019,"C/ Pas de Valls, 19","Carrer Pas de Valls, 19, 08004 Barcelona, Spain",Eflegin Endvestiment SAU,SUSPES,#JuanCarlosSeQueda,Desnonaments per hipoteca,41.3702804,2.1457862,
10/10/2019,"c/ Lleida, 38","Carrer de Lleida, 38, 08004 Barcelona, Spain",7:00h,"Sindicat de Barri del Poble Sec, Grup d'Habitatge de Sants",41.3723147,2.1553618,,,,,,,,,,
10/10/2019,Pl. Bloques Florida,"Av. Miraflores, 70, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",11:45h,,41.3722151,2.1076674,10/10/2019,"Blocs de la Florida, 9, Hospitalet de Llobregat (08905)","Plaça Blocs Florida, 9, 08905 L'Hospitalet de Llobregat, Barcelona, Spain",Inmb. 3r llançament,ATURAT en porta,#SoluciónParaNassima,Desnonaments per hipoteca,41.3678998,2.1089554,x
10/10/2019,"c/ Lleida, 38","Carrer de Lleida, 38, 08004 Barcelona, Spain",7:00h,"Sindicat de Barri del Poble Sec, Grup d'Habitatge de Sants",41.3723147,2.1553618,,,,,,,,,,
10/10/2019,"c/ Monturiol, 110","Carrer de Monturiol, 110, 08018 Barcelona, Spain",10:15h,PAHV Gramenet,41.4108109,2.191511,,,,,,,,,,
10/10/2019,"c/ Doctor Pagès, 122","Carrer del Doctor Pagès, 122, 08923 Santa Coloma de Gramenet, Barcelona, Spain",11:45h,PAHV Gramenet,41.4465487,2.2181369,,,,,,,,,,
10/10/2019,"c/ Sant Bartomeu, 6","Carrer de Sant Bartomeu, 6, 08001 Barcelona, Spain",8:15h,"Sindicat d'Habitatge del Raval, Raval Rebel",41.378068,2.1689905,,,,,,,,,,
10/10/2019,"c/ Sant Pacià, 5","Carrer de Sant Pacià, 5, 08001 Barcelona, Spain",9:40h,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3779391,2.1680404,,,,,,,,,,
10/10/2019,"c/ Santa Madrona, 28","Passeig de Santa Madrona, 28, 08038 Barcelona, Spain",10:00h,"Sindicat d'Habitatge del Raval, Raval Rebel",41.3677927,2.1576679,,,,,,,,,,
11/10/2019,,,,,,,11/10/2019,"Avda. Gran Vía de les Corts Catalanes, 952  Barcelona (08018)","Gran Via de les Corts Catalanes, 952, 08018 Barcelona, Spain",INSTITUT MUNICIPAL DE L’HABITATGE I REHABILITACIÓ DE BARCELONA,SUSPES,#JessicaSeQueda,Desnonaments per hipoteca,41.409324,2.195794,
11/10/2019,,,,,,,11/10/2019,"C/ Sagrera, 114, 2º de Barcelona (08008)","Carrer de Felip II, 114, 08027 Barcelona, Spain","BUILDINGCENTER, S.A.",SUSPES,#RebecaSeQueda,Desnonaments per hipoteca,41.4218057,2.1853204,
14/10/2019,,,,,,,14/10/2019,"Carretera de la Bordeta, 92, 4º E de Barcelona (08014)","Carretera de la Bordeta, 92, 4º, 08014 Barcelona, Spain","DESARROLLOS EMPRESARIALES MATARO, S.L. 3r llançament",SUSPES,#DianaSeQueda,Desnonaments per hipoteca,41.3726838,2.1422691,
14/10/2019,,,,,,,14/10/2019,"C/ Burgos, 68  Barcelona (08014 Sants)","Carrer de Burgos, 68, 08014 Barcelona, Spain",SAREB,ATURAT en porta,#JulietteSeQueda,Desnonaments per hipoteca,41.3728846,2.1354298,
15/10/2019,,,,,,,15/10/2019,"C/ Joaquim Valls, 119  Barcelona (08042)","Carrer de Joaquim Valls, 119, 08042 Barcelona, Spain","CATALUNYA BANC, S.A. 3er lanzamiento",SUSPES,#LeonelSeQueda,Desnonaments per hipoteca,41.4448136,2.1776666,
16/10/2019,,,,,,,16/10/2019,"C/ Chile, 32, 1r 1ª, Badalona","Badalona, Barcelona, Spain",BBVA 2n llançament UPE,S,,Desnonaments per hipoteca,41.4469883,2.2450325,
16/10/2019,,,,,,,16/10/2019,"C/ Aurora, 20, 3r 3ª, Barcelona (08001)","Carrer de l'Aurora, 20, 3ª, 08001 Barcelona, Spain",BBVA 2n llançament,SUSPES,,Desnonaments per hipoteca,41.378175,2.1673024,
16/10/2019,,,,,,,16/10/2019,"Gran Vía de las Corts Catalanas, 278  Barcelona (08004)","Gran Via de les Corts Catalanes, 278, 08004 Barcelona, Spain",Inmb. 5e llançament,ATURAT en porta,#SoluciónParaLaura,Desnonaments per hipoteca,41.3714276,2.1447742,
